datetime_mid,temp_C,rain_mm,wetness_percent,rel_humidity_percent,wind_speed_kmph,wind_direction,spray_drift_risk,backup_data,missing_data,year,month,day,start_hour,end_hour
2016-01-18 00:30:00,,,,,,,,,All,2016,1,18,0,1
2016-01-18 01:30:00,,,,,,,,,All,2016,1,18,1,2
2016-01-18 02:30:00,,,,,,,,,All,2016,1,18,2,3
2016-01-18 03:30:00,,,,,,,,,All,2016,1,18,3,4
2016-01-18 04:30:00,,,,,,,,,All,2016,1,18,4,5
2016-01-18 05:30:00,,,,,,,,,All,2016,1,18,5,6
2016-01-18 06:30:00,,,,,,,,,All,2016,1,18,6,7
2016-01-18 07:30:00,,,,,,,,,All,2016,1,18,7,8
2016-01-18 08:30:00,,,,,,,,,All,2016,1,18,8,9
2016-01-18 09:30:00,,,,,,,,,All,2016,1,18,9,10
2016-01-18 10:30:00,,,,,,,,,All,2016,1,18,10,11
2016-01-18 11:30:00,,,,,,,,,All,2016,1,18,11,12
2016-01-18 12:30:00,,,,,,,,,All,2016,1,18,12,13
2016-01-18 13:30:00,,,,,,,,,All,2016,1,18,13,14
2016-01-18 14:30:00,,,,,,,,,All,2016,1,18,14,15
2016-01-18 15:30:00,,,,,,,,,All,2016,1,18,15,16
2016-01-18 16:30:00,,,,,,,,,All,2016,1,18,16,17
2016-01-18 17:30:00,,,,,,,,,All,2016,1,18,17,18
2016-01-18 18:30:00,,,,,,,,,All,2016,1,18,18,19
2016-01-18 19:30:00,,,,,,,,,All,2016,1,18,19,20
2016-01-18 20:30:00,,,,,,,,,All,2016,1,18,20,21
2016-01-18 21:30:00,,,,,,,,,All,2016,1,18,21,22
2016-01-18 22:30:00,,,,,,,,,All,2016,1,18,22,23
2016-01-17 23:30:00,,,,,,,,,All,2016,1,17,-1,0
2016-01-19 00:30:00,,,,,,,,,All,2016,1,19,0,1
2016-01-19 01:30:00,,,,,,,,,All,2016,1,19,1,2
2016-01-19 02:30:00,,,,,,,,,All,2016,1,19,2,3
2016-01-19 03:30:00,,,,,,,,,All,2016,1,19,3,4
2016-01-19 04:30:00,,,,,,,,,All,2016,1,19,4,5
2016-01-19 05:30:00,,,,,,,,,All,2016,1,19,5,6
2016-01-19 06:30:00,,,,,,,,,All,2016,1,19,6,7
2016-01-19 07:30:00,,,,,,,,,All,2016,1,19,7,8
2016-01-19 08:30:00,,,,,,,,,All,2016,1,19,8,9
2016-01-19 09:30:00,,,,,,,,,All,2016,1,19,9,10
2016-01-19 10:30:00,,,,,,,,,All,2016,1,19,10,11
2016-01-19 11:30:00,,,,,,,,,All,2016,1,19,11,12
2016-01-19 12:30:00,,,,,,,,,All,2016,1,19,12,13
2016-01-19 13:30:00,,,,,,,,,All,2016,1,19,13,14
2016-01-19 14:30:00,,,,,,,,,All,2016,1,19,14,15
2016-01-19 15:30:00,,,,,,,,,All,2016,1,19,15,16
2016-01-19 16:30:00,,,,,,,,,All,2016,1,19,16,17
2016-01-19 17:30:00,,,,,,,,,All,2016,1,19,17,18
2016-01-19 18:30:00,,,,,,,,,All,2016,1,19,18,19
2016-01-19 19:30:00,,,,,,,,,All,2016,1,19,19,20
2016-01-19 20:30:00,,,,,,,,,All,2016,1,19,20,21
2016-01-19 21:30:00,,,,,,,,,All,2016,1,19,21,22
2016-01-19 22:30:00,,,,,,,,,All,2016,1,19,22,23
2016-01-18 23:30:00,,,,,,,,,All,2016,1,18,-1,0
2016-01-20 00:30:00,,,,,,,,,All,2016,1,20,0,1
2016-01-20 01:30:00,,,,,,,,,All,2016,1,20,1,2
2016-01-20 02:30:00,,,,,,,,,All,2016,1,20,2,3
2016-01-20 03:30:00,,,,,,,,,All,2016,1,20,3,4
2016-01-20 04:30:00,,,,,,,,,All,2016,1,20,4,5
2016-01-20 05:30:00,,,,,,,,,All,2016,1,20,5,6
2016-01-20 06:30:00,,,,,,,,,All,2016,1,20,6,7
2016-01-20 07:30:00,,,,,,,,,All,2016,1,20,7,8
2016-01-20 08:30:00,,,,,,,,,All,2016,1,20,8,9
2016-01-20 09:30:00,,,,,,,,,All,2016,1,20,9,10
2016-01-20 10:30:00,,,,,,,,,All,2016,1,20,10,11
2016-01-20 11:30:00,,,,,,,,,All,2016,1,20,11,12
2016-01-20 12:30:00,,,,,,,,,All,2016,1,20,12,13
2016-01-20 13:30:00,,,,,,,,,All,2016,1,20,13,14
2016-01-20 14:30:00,,,,,,,,,All,2016,1,20,14,15
2016-01-20 15:30:00,,,,,,,,,All,2016,1,20,15,16
2016-01-20 16:30:00,,,,,,,,,All,2016,1,20,16,17
2016-01-20 17:30:00,,,,,,,,,All,2016,1,20,17,18
2016-01-20 18:30:00,,,,,,,,,All,2016,1,20,18,19
2016-01-20 19:30:00,,,,,,,,,All,2016,1,20,19,20
2016-01-20 20:30:00,,,,,,,,,All,2016,1,20,20,21
2016-01-20 21:30:00,,,,,,,,,All,2016,1,20,21,22
2016-01-20 22:30:00,,,,,,,,,All,2016,1,20,22,23
2016-01-19 23:30:00,,,,,,,,,All,2016,1,19,-1,0
2016-01-21 00:30:00,,,,,,,,,All,2016,1,21,0,1
2016-01-21 01:30:00,,,,,,,,,All,2016,1,21,1,2
2016-01-21 02:30:00,,,,,,,,,All,2016,1,21,2,3
2016-01-21 03:30:00,,,,,,,,,All,2016,1,21,3,4
2016-01-21 04:30:00,,,,,,,,,All,2016,1,21,4,5
2016-01-21 05:30:00,,,,,,,,,All,2016,1,21,5,6
2016-01-21 06:30:00,,,,,,,,,All,2016,1,21,6,7
2016-01-21 07:30:00,,,,,,,,,All,2016,1,21,7,8
2016-01-21 08:30:00,,,,,,,,,All,2016,1,21,8,9
2016-01-21 09:30:00,,,,,,,,,All,2016,1,21,9,10
2016-01-21 10:30:00,,,,,,,,,All,2016,1,21,10,11
2016-01-21 11:30:00,,,,,,,,,All,2016,1,21,11,12
2016-01-21 12:30:00,,,,,,,,,All,2016,1,21,12,13
2016-01-21 13:30:00,,,,,,,,,All,2016,1,21,13,14
2016-01-21 14:30:00,,,,,,,,,All,2016,1,21,14,15
2016-01-21 15:30:00,,,,,,,,,All,2016,1,21,15,16
2016-01-21 16:30:00,,,,,,,,,All,2016,1,21,16,17
2016-01-21 17:30:00,,,,,,,,,All,2016,1,21,17,18
2016-01-21 18:30:00,,,,,,,,,All,2016,1,21,18,19
2016-01-21 19:30:00,,,,,,,,,All,2016,1,21,19,20
2016-01-21 20:30:00,,,,,,,,,All,2016,1,21,20,21
2016-01-21 21:30:00,,,,,,,,,All,2016,1,21,21,22
2016-01-21 22:30:00,,,,,,,,,All,2016,1,21,22,23
2016-01-20 23:30:00,,,,,,,,,All,2016,1,20,-1,0
2016-01-22 00:30:00,,,,,,,,,All,2016,1,22,0,1
2016-01-22 01:30:00,,,,,,,,,All,2016,1,22,1,2
2016-01-22 02:30:00,,,,,,,,,All,2016,1,22,2,3
2016-01-22 03:30:00,,,,,,,,,All,2016,1,22,3,4
2016-01-22 04:30:00,,,,,,,,,All,2016,1,22,4,5
2016-01-22 05:30:00,,,,,,,,,All,2016,1,22,5,6
2016-01-22 06:30:00,,,,,,,,,All,2016,1,22,6,7
2016-01-22 07:30:00,,,,,,,,,All,2016,1,22,7,8
2016-01-22 08:30:00,,,,,,,,,All,2016,1,22,8,9
2016-01-22 09:30:00,,,,,,,,,All,2016,1,22,9,10
2016-01-22 10:30:00,,,,,,,,,All,2016,1,22,10,11
2016-01-22 11:30:00,,,,,,,,,All,2016,1,22,11,12
2016-01-22 12:30:00,,,,,,,,,All,2016,1,22,12,13
2016-01-22 13:30:00,,,,,,,,,All,2016,1,22,13,14
2016-01-22 14:30:00,,,,,,,,,All,2016,1,22,14,15
2016-01-22 15:30:00,,,,,,,,,All,2016,1,22,15,16
2016-01-22 16:30:00,,,,,,,,,All,2016,1,22,16,17
2016-01-22 17:30:00,,,,,,,,,All,2016,1,22,17,18
2016-01-22 18:30:00,,,,,,,,,All,2016,1,22,18,19
2016-01-22 19:30:00,,,,,,,,,All,2016,1,22,19,20
2016-01-22 20:30:00,,,,,,,,,All,2016,1,22,20,21
2016-01-22 21:30:00,,,,,,,,,All,2016,1,22,21,22
2016-01-22 22:30:00,,,,,,,,,All,2016,1,22,22,23
2016-01-21 23:30:00,,,,,,,,,All,2016,1,21,-1,0
2016-01-23 00:30:00,,,,,,,,,All,2016,1,23,0,1
2016-01-23 01:30:00,,,,,,,,,All,2016,1,23,1,2
2016-01-23 02:30:00,,,,,,,,,All,2016,1,23,2,3
2016-01-23 03:30:00,,,,,,,,,All,2016,1,23,3,4
2016-01-23 04:30:00,,,,,,,,,All,2016,1,23,4,5
2016-01-23 05:30:00,,,,,,,,,All,2016,1,23,5,6
2016-01-23 06:30:00,,,,,,,,,All,2016,1,23,6,7
2016-01-23 07:30:00,,,,,,,,,All,2016,1,23,7,8
2016-01-23 08:30:00,,,,,,,,,All,2016,1,23,8,9
2016-01-23 09:30:00,,,,,,,,,All,2016,1,23,9,10
2016-01-23 10:30:00,,,,,,,,,All,2016,1,23,10,11
2016-01-23 11:30:00,,,,,,,,,All,2016,1,23,11,12
2016-01-23 12:30:00,,,,,,,,,All,2016,1,23,12,13
2016-01-23 13:30:00,,,,,,,,,All,2016,1,23,13,14
2016-01-23 14:30:00,,,,,,,,,All,2016,1,23,14,15
2016-01-23 15:30:00,,,,,,,,,All,2016,1,23,15,16
2016-01-23 16:30:00,,,,,,,,,All,2016,1,23,16,17
2016-01-23 17:30:00,,,,,,,,,All,2016,1,23,17,18
2016-01-23 18:30:00,,,,,,,,,All,2016,1,23,18,19
2016-01-23 19:30:00,,,,,,,,,All,2016,1,23,19,20
2016-01-23 20:30:00,,,,,,,,,All,2016,1,23,20,21
2016-01-23 21:30:00,,,,,,,,,All,2016,1,23,21,22
2016-01-23 22:30:00,,,,,,,,,All,2016,1,23,22,23
2016-01-22 23:30:00,,,,,,,,,All,2016,1,22,-1,0
2016-01-24 00:30:00,,,,,,,,,All,2016,1,24,0,1
2016-01-24 01:30:00,,,,,,,,,All,2016,1,24,1,2
2016-01-24 02:30:00,,,,,,,,,All,2016,1,24,2,3
2016-01-24 03:30:00,,,,,,,,,All,2016,1,24,3,4
2016-01-24 04:30:00,,,,,,,,,All,2016,1,24,4,5
2016-01-24 05:30:00,,,,,,,,,All,2016,1,24,5,6
2016-01-24 06:30:00,,,,,,,,,All,2016,1,24,6,7
2016-01-24 07:30:00,,,,,,,,,All,2016,1,24,7,8
2016-01-24 08:30:00,,,,,,,,,All,2016,1,24,8,9
2016-01-24 09:30:00,,,,,,,,,All,2016,1,24,9,10
2016-01-24 10:30:00,,,,,,,,,All,2016,1,24,10,11
2016-01-24 11:30:00,,,,,,,,,All,2016,1,24,11,12
2016-01-24 12:30:00,,,,,,,,,All,2016,1,24,12,13
2016-01-24 13:30:00,,,,,,,,,All,2016,1,24,13,14
2016-01-24 14:30:00,,,,,,,,,All,2016,1,24,14,15
2016-01-24 15:30:00,,,,,,,,,All,2016,1,24,15,16
2016-01-24 16:30:00,,,,,,,,,All,2016,1,24,16,17
2016-01-24 17:30:00,,,,,,,,,All,2016,1,24,17,18
2016-01-24 18:30:00,,,,,,,,,All,2016,1,24,18,19
2016-01-24 19:30:00,,,,,,,,,All,2016,1,24,19,20
2016-01-24 20:30:00,,,,,,,,,All,2016,1,24,20,21
2016-01-24 21:30:00,,,,,,,,,All,2016,1,24,21,22
2016-01-24 22:30:00,,,,,,,,,All,2016,1,24,22,23
2016-01-23 23:30:00,,,,,,,,,All,2016,1,23,-1,0
2016-01-25 00:30:00,,,,,,,,,All,2016,1,25,0,1
2016-01-25 01:30:00,,,,,,,,,All,2016,1,25,1,2
2016-01-25 02:30:00,,,,,,,,,All,2016,1,25,2,3
2016-01-25 03:30:00,,,,,,,,,All,2016,1,25,3,4
2016-01-25 04:30:00,,,,,,,,,All,2016,1,25,4,5
2016-01-25 05:30:00,,,,,,,,,All,2016,1,25,5,6
2016-01-25 06:30:00,,,,,,,,,All,2016,1,25,6,7
2016-01-25 07:30:00,,,,,,,,,All,2016,1,25,7,8
2016-01-25 08:30:00,,,,,,,,,All,2016,1,25,8,9
2016-01-25 09:30:00,,,,,,,,,All,2016,1,25,9,10
2016-01-25 10:30:00,,,,,,,,,All,2016,1,25,10,11
2016-01-25 11:30:00,,,,,,,,,All,2016,1,25,11,12
2016-01-25 12:30:00,,,,,,,,,All,2016,1,25,12,13
2016-01-25 13:30:00,,,,,,,,,All,2016,1,25,13,14
2016-01-25 14:30:00,,,,,,,,,All,2016,1,25,14,15
2016-01-25 15:30:00,,,,,,,,,All,2016,1,25,15,16
2016-01-25 16:30:00,,,,,,,,,All,2016,1,25,16,17
2016-01-25 17:30:00,,,,,,,,,All,2016,1,25,17,18
2016-01-25 18:30:00,,,,,,,,,All,2016,1,25,18,19
2016-01-25 19:30:00,,,,,,,,,All,2016,1,25,19,20
2016-01-25 20:30:00,,,,,,,,,All,2016,1,25,20,21
2016-01-25 21:30:00,,,,,,,,,All,2016,1,25,21,22
2016-01-25 22:30:00,,,,,,,,,All,2016,1,25,22,23
2016-01-24 23:30:00,,,,,,,,,All,2016,1,24,-1,0
2016-01-26 00:30:00,,,,,,,,,All,2016,1,26,0,1
2016-01-26 01:30:00,,,,,,,,,All,2016,1,26,1,2
2016-01-26 02:30:00,,,,,,,,,All,2016,1,26,2,3
2016-01-26 03:30:00,,,,,,,,,All,2016,1,26,3,4
2016-01-26 04:30:00,,,,,,,,,All,2016,1,26,4,5
2016-01-26 05:30:00,,,,,,,,,All,2016,1,26,5,6
2016-01-26 06:30:00,,,,,,,,,All,2016,1,26,6,7
2016-01-26 07:30:00,,,,,,,,,All,2016,1,26,7,8
2016-01-26 08:30:00,,,,,,,,,All,2016,1,26,8,9
2016-01-26 09:30:00,,,,,,,,,All,2016,1,26,9,10
2016-01-26 10:30:00,,,,,,,,,All,2016,1,26,10,11
2016-01-26 11:30:00,,,,,,,,,All,2016,1,26,11,12
2016-01-26 12:30:00,,,,,,,,,All,2016,1,26,12,13
2016-01-26 13:30:00,,,,,,,,,All,2016,1,26,13,14
2016-01-26 14:30:00,,,,,,,,,All,2016,1,26,14,15
2016-01-26 15:30:00,,,,,,,,,All,2016,1,26,15,16
2016-01-26 16:30:00,,,,,,,,,All,2016,1,26,16,17
2016-01-26 17:30:00,,,,,,,,,All,2016,1,26,17,18
2016-01-26 18:30:00,,,,,,,,,All,2016,1,26,18,19
2016-01-26 19:30:00,,,,,,,,,All,2016,1,26,19,20
2016-01-26 20:30:00,,,,,,,,,All,2016,1,26,20,21
2016-01-26 21:30:00,,,,,,,,,All,2016,1,26,21,22
2016-01-26 22:30:00,,,,,,,,,All,2016,1,26,22,23
2016-01-25 23:30:00,,,,,,,,,All,2016,1,25,-1,0
2016-01-27 00:30:00,,,,,,,,,All,2016,1,27,0,1
2016-01-27 01:30:00,,,,,,,,,All,2016,1,27,1,2
2016-01-27 02:30:00,,,,,,,,,All,2016,1,27,2,3
2016-01-27 03:30:00,,,,,,,,,All,2016,1,27,3,4
2016-01-27 04:30:00,,,,,,,,,All,2016,1,27,4,5
2016-01-27 05:30:00,,,,,,,,,All,2016,1,27,5,6
2016-01-27 06:30:00,,,,,,,,,All,2016,1,27,6,7
2016-01-27 07:30:00,,,,,,,,,All,2016,1,27,7,8
2016-01-27 08:30:00,,,,,,,,,All,2016,1,27,8,9
2016-01-27 09:30:00,,,,,,,,,All,2016,1,27,9,10
2016-01-27 10:30:00,,,,,,,,,All,2016,1,27,10,11
2016-01-27 11:30:00,,,,,,,,,All,2016,1,27,11,12
2016-01-27 12:30:00,,,,,,,,,All,2016,1,27,12,13
2016-01-27 13:30:00,,,,,,,,,All,2016,1,27,13,14
2016-01-27 14:30:00,,,,,,,,,All,2016,1,27,14,15
2016-01-27 15:30:00,,,,,,,,,All,2016,1,27,15,16
2016-01-27 16:30:00,,,,,,,,,All,2016,1,27,16,17
2016-01-27 17:30:00,,,,,,,,,All,2016,1,27,17,18
2016-01-27 18:30:00,,,,,,,,,All,2016,1,27,18,19
2016-01-27 19:30:00,,,,,,,,,All,2016,1,27,19,20
2016-01-27 20:30:00,,,,,,,,,All,2016,1,27,20,21
2016-01-27 21:30:00,,,,,,,,,All,2016,1,27,21,22
2016-01-27 22:30:00,,,,,,,,,All,2016,1,27,22,23
2016-01-26 23:30:00,,,,,,,,,All,2016,1,26,-1,0
2016-01-28 00:30:00,,,,,,,,,All,2016,1,28,0,1
2016-01-28 01:30:00,,,,,,,,,All,2016,1,28,1,2
2016-01-28 02:30:00,,,,,,,,,All,2016,1,28,2,3
2016-01-28 03:30:00,,,,,,,,,All,2016,1,28,3,4
2016-01-28 04:30:00,,,,,,,,,All,2016,1,28,4,5
2016-01-28 05:30:00,,,,,,,,,All,2016,1,28,5,6
2016-01-28 06:30:00,,,,,,,,,All,2016,1,28,6,7
2016-01-28 07:30:00,,,,,,,,,All,2016,1,28,7,8
2016-01-28 08:30:00,,,,,,,,,All,2016,1,28,8,9
2016-01-28 09:30:00,,,,,,,,,All,2016,1,28,9,10
2016-01-28 10:30:00,,,,,,,,,All,2016,1,28,10,11
2016-01-28 11:30:00,,,,,,,,,All,2016,1,28,11,12
2016-01-28 12:30:00,,,,,,,,,All,2016,1,28,12,13
2016-01-28 13:30:00,,,,,,,,,All,2016,1,28,13,14
2016-01-28 14:30:00,,,,,,,,,All,2016,1,28,14,15
2016-01-28 15:30:00,,,,,,,,,All,2016,1,28,15,16
2016-01-28 16:30:00,,,,,,,,,All,2016,1,28,16,17
2016-01-28 17:30:00,,,,,,,,,All,2016,1,28,17,18
2016-01-28 18:30:00,,,,,,,,,All,2016,1,28,18,19
2016-01-28 19:30:00,,,,,,,,,All,2016,1,28,19,20
2016-01-28 20:30:00,,,,,,,,,All,2016,1,28,20,21
2016-01-28 21:30:00,,,,,,,,,All,2016,1,28,21,22
2016-01-28 22:30:00,,,,,,,,,All,2016,1,28,22,23
2016-01-27 23:30:00,,,,,,,,,All,2016,1,27,-1,0
2016-01-29 00:30:00,,,,,,,,,All,2016,1,29,0,1
2016-01-29 01:30:00,,,,,,,,,All,2016,1,29,1,2
2016-01-29 02:30:00,,,,,,,,,All,2016,1,29,2,3
2016-01-29 03:30:00,,,,,,,,,All,2016,1,29,3,4
2016-01-29 04:30:00,,,,,,,,,All,2016,1,29,4,5
2016-01-29 05:30:00,,,,,,,,,All,2016,1,29,5,6
2016-01-29 06:30:00,,,,,,,,,All,2016,1,29,6,7
2016-01-29 07:30:00,,,,,,,,,All,2016,1,29,7,8
2016-01-29 08:30:00,,,,,,,,,All,2016,1,29,8,9
2016-01-29 09:30:00,,,,,,,,,All,2016,1,29,9,10
2016-01-29 10:30:00,,,,,,,,,All,2016,1,29,10,11
2016-01-29 11:30:00,,,,,,,,,All,2016,1,29,11,12
2016-01-29 12:30:00,,,,,,,,,All,2016,1,29,12,13
2016-01-29 13:30:00,,,,,,,,,All,2016,1,29,13,14
2016-01-29 14:30:00,,,,,,,,,All,2016,1,29,14,15
2016-01-29 15:30:00,,,,,,,,,All,2016,1,29,15,16
2016-01-29 16:30:00,,,,,,,,,All,2016,1,29,16,17
2016-01-29 17:30:00,,,,,,,,,All,2016,1,29,17,18
2016-01-29 18:30:00,,,,,,,,,All,2016,1,29,18,19
2016-01-29 19:30:00,,,,,,,,,All,2016,1,29,19,20
2016-01-29 20:30:00,,,,,,,,,All,2016,1,29,20,21
2016-01-29 21:30:00,,,,,,,,,All,2016,1,29,21,22
2016-01-29 22:30:00,,,,,,,,,All,2016,1,29,22,23
2016-01-28 23:30:00,,,,,,,,,All,2016,1,28,-1,0
2016-01-30 00:30:00,,,,,,,,,All,2016,1,30,0,1
2016-01-30 01:30:00,,,,,,,,,All,2016,1,30,1,2
2016-01-30 02:30:00,,,,,,,,,All,2016,1,30,2,3
2016-01-30 03:30:00,,,,,,,,,All,2016,1,30,3,4
2016-01-30 04:30:00,,,,,,,,,All,2016,1,30,4,5
2016-01-30 05:30:00,,,,,,,,,All,2016,1,30,5,6
2016-01-30 06:30:00,,,,,,,,,All,2016,1,30,6,7
2016-01-30 07:30:00,,,,,,,,,All,2016,1,30,7,8
2016-01-30 08:30:00,,,,,,,,,All,2016,1,30,8,9
2016-01-30 09:30:00,,,,,,,,,All,2016,1,30,9,10
2016-01-30 10:30:00,,,,,,,,,All,2016,1,30,10,11
2016-01-30 11:30:00,,,,,,,,,All,2016,1,30,11,12
2016-01-30 12:30:00,,,,,,,,,All,2016,1,30,12,13
2016-01-30 13:30:00,,,,,,,,,All,2016,1,30,13,14
2016-01-30 14:30:00,,,,,,,,,All,2016,1,30,14,15
2016-01-30 15:30:00,,,,,,,,,All,2016,1,30,15,16
2016-01-30 16:30:00,,,,,,,,,All,2016,1,30,16,17
2016-01-30 17:30:00,,,,,,,,,All,2016,1,30,17,18
2016-01-30 18:30:00,,,,,,,,,All,2016,1,30,18,19
2016-01-30 19:30:00,,,,,,,,,All,2016,1,30,19,20
2016-01-30 20:30:00,,,,,,,,,All,2016,1,30,20,21
2016-01-30 21:30:00,,,,,,,,,All,2016,1,30,21,22
2016-01-30 22:30:00,,,,,,,,,All,2016,1,30,22,23
2016-01-29 23:30:00,,,,,,,,,All,2016,1,29,-1,0
2016-01-31 00:30:00,,,,,,,,,All,2016,1,31,0,1
2016-01-31 01:30:00,,,,,,,,,All,2016,1,31,1,2
2016-01-31 02:30:00,,,,,,,,,All,2016,1,31,2,3
2016-01-31 03:30:00,,,,,,,,,All,2016,1,31,3,4
2016-01-31 04:30:00,,,,,,,,,All,2016,1,31,4,5
2016-01-31 05:30:00,,,,,,,,,All,2016,1,31,5,6
2016-01-31 06:30:00,,,,,,,,,All,2016,1,31,6,7
2016-01-31 07:30:00,,,,,,,,,All,2016,1,31,7,8
2016-01-31 08:30:00,,,,,,,,,All,2016,1,31,8,9
2016-01-31 09:30:00,,,,,,,,,All,2016,1,31,9,10
2016-01-31 10:30:00,,,,,,,,,All,2016,1,31,10,11
2016-01-31 11:30:00,,,,,,,,,All,2016,1,31,11,12
2016-01-31 12:30:00,,,,,,,,,All,2016,1,31,12,13
2016-01-31 13:30:00,,,,,,,,,All,2016,1,31,13,14
2016-01-31 14:30:00,,,,,,,,,All,2016,1,31,14,15
2016-01-31 15:30:00,,,,,,,,,All,2016,1,31,15,16
2016-01-31 16:30:00,,,,,,,,,All,2016,1,31,16,17
2016-01-31 17:30:00,,,,,,,,,All,2016,1,31,17,18
2016-01-31 18:30:00,,,,,,,,,All,2016,1,31,18,19
2016-01-31 19:30:00,,,,,,,,,All,2016,1,31,19,20
2016-01-31 20:30:00,,,,,,,,,All,2016,1,31,20,21
2016-01-31 21:30:00,,,,,,,,,All,2016,1,31,21,22
2016-01-31 22:30:00,,,,,,,,,All,2016,1,31,22,23
2016-01-30 23:30:00,,,,,,,,,All,2016,1,30,-1,0
2016-02-01 00:30:00,,,,,,,,,All,2016,2,1,0,1
2016-02-01 01:30:00,,,,,,,,,All,2016,2,1,1,2
2016-02-01 02:30:00,,,,,,,,,All,2016,2,1,2,3
2016-02-01 03:30:00,,,,,,,,,All,2016,2,1,3,4
2016-02-01 04:30:00,,,,,,,,,All,2016,2,1,4,5
2016-02-01 05:30:00,,,,,,,,,All,2016,2,1,5,6
2016-02-01 06:30:00,,,,,,,,,All,2016,2,1,6,7
2016-02-01 07:30:00,,,,,,,,,All,2016,2,1,7,8
2016-02-01 08:30:00,,,,,,,,,All,2016,2,1,8,9
2016-02-01 09:30:00,,,,,,,,,All,2016,2,1,9,10
2016-02-01 10:30:00,,,,,,,,,All,2016,2,1,10,11
2016-02-01 11:30:00,,,,,,,,,All,2016,2,1,11,12
2016-02-01 12:30:00,,,,,,,,,All,2016,2,1,12,13
2016-02-01 13:30:00,,,,,,,,,All,2016,2,1,13,14
2016-02-01 14:30:00,,,,,,,,,All,2016,2,1,14,15
2016-02-01 15:30:00,,,,,,,,,All,2016,2,1,15,16
2016-02-01 16:30:00,,,,,,,,,All,2016,2,1,16,17
2016-02-01 17:30:00,,,,,,,,,All,2016,2,1,17,18
2016-02-01 18:30:00,,,,,,,,,All,2016,2,1,18,19
2016-02-01 19:30:00,,,,,,,,,All,2016,2,1,19,20
2016-02-01 20:30:00,,,,,,,,,All,2016,2,1,20,21
2016-02-01 21:30:00,,,,,,,,,All,2016,2,1,21,22
2016-02-01 22:30:00,,,,,,,,,All,2016,2,1,22,23
2016-01-31 23:30:00,,,,,,,,,All,2016,1,31,-1,0
2016-02-02 00:30:00,,,,,,,,,All,2016,2,2,0,1
2016-02-02 01:30:00,,,,,,,,,All,2016,2,2,1,2
2016-02-02 02:30:00,,,,,,,,,All,2016,2,2,2,3
2016-02-02 03:30:00,,,,,,,,,All,2016,2,2,3,4
2016-02-02 04:30:00,,,,,,,,,All,2016,2,2,4,5
2016-02-02 05:30:00,,,,,,,,,All,2016,2,2,5,6
2016-02-02 06:30:00,,,,,,,,,All,2016,2,2,6,7
2016-02-02 07:30:00,,,,,,,,,All,2016,2,2,7,8
2016-02-02 08:30:00,,,,,,,,,All,2016,2,2,8,9
2016-02-02 09:30:00,,,,,,,,,All,2016,2,2,9,10
2016-02-02 10:30:00,,,,,,,,,All,2016,2,2,10,11
2016-02-02 11:30:00,,,,,,,,,All,2016,2,2,11,12
2016-02-02 12:30:00,,,,,,,,,All,2016,2,2,12,13
2016-02-02 13:30:00,,,,,,,,,All,2016,2,2,13,14
2016-02-02 14:30:00,,,,,,,,,All,2016,2,2,14,15
2016-02-02 15:30:00,,,,,,,,,All,2016,2,2,15,16
2016-02-02 16:30:00,,,,,,,,,All,2016,2,2,16,17
2016-02-02 17:30:00,,,,,,,,,All,2016,2,2,17,18
2016-02-02 18:30:00,,,,,,,,,All,2016,2,2,18,19
2016-02-02 19:30:00,,,,,,,,,All,2016,2,2,19,20
2016-02-02 20:30:00,,,,,,,,,All,2016,2,2,20,21
2016-02-02 21:30:00,,,,,,,,,All,2016,2,2,21,22
2016-02-02 22:30:00,,,,,,,,,All,2016,2,2,22,23
2016-02-01 23:30:00,,,,,,,,,All,2016,2,1,-1,0
2016-02-03 00:30:00,,,,,,,,,All,2016,2,3,0,1
2016-02-03 01:30:00,,,,,,,,,All,2016,2,3,1,2
2016-02-03 02:30:00,,,,,,,,,All,2016,2,3,2,3
2016-02-03 03:30:00,,,,,,,,,All,2016,2,3,3,4
2016-02-03 04:30:00,,,,,,,,,All,2016,2,3,4,5
2016-02-03 05:30:00,,,,,,,,,All,2016,2,3,5,6
2016-02-03 06:30:00,,,,,,,,,All,2016,2,3,6,7
2016-02-03 07:30:00,,,,,,,,,All,2016,2,3,7,8
2016-02-03 08:30:00,,,,,,,,,All,2016,2,3,8,9
2016-02-03 09:30:00,,,,,,,,,All,2016,2,3,9,10
2016-02-03 10:30:00,,,,,,,,,All,2016,2,3,10,11
2016-02-03 11:30:00,,,,,,,,,All,2016,2,3,11,12
2016-02-03 12:30:00,,,,,,,,,All,2016,2,3,12,13
2016-02-03 13:30:00,,,,,,,,,All,2016,2,3,13,14
2016-02-03 14:30:00,,,,,,,,,All,2016,2,3,14,15
2016-02-03 15:30:00,,,,,,,,,All,2016,2,3,15,16
2016-02-03 16:30:00,,,,,,,,,All,2016,2,3,16,17
2016-02-03 17:30:00,,,,,,,,,All,2016,2,3,17,18
2016-02-03 18:30:00,,,,,,,,,All,2016,2,3,18,19
2016-02-03 19:30:00,,,,,,,,,All,2016,2,3,19,20
2016-02-03 20:30:00,,,,,,,,,All,2016,2,3,20,21
2016-02-03 21:30:00,,,,,,,,,All,2016,2,3,21,22
2016-02-03 22:30:00,,,,,,,,,All,2016,2,3,22,23
2016-02-02 23:30:00,,,,,,,,,All,2016,2,2,-1,0
